"county","precinct","office","district","party","candidate","votes","year","votes_cast","percent_of_vote","net_change"
"Salt Lake","WJD063","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",1,2018,825,0.00121212121212121,
"Salt Lake","WJD063","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",448,2018,825,0.543030303030303,-0.0224531731018879
"Salt Lake","WJD063","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",3,2018,825,0.00363636363636364,0.00242424242424242
"Salt Lake","WJD064","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",374,2018,680,0.55,0.0991329479768787
"Salt Lake","WJD064","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,680,0,
"Salt Lake","WJD064","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",303,2018,680,0.445588235294118,-0.0457412444746684
"Salt Lake","WJD064","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",3,2018,680,0.00441176470588235,0.00441176470588235
"Salt Lake","WJD065","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",288,2018,535,0.538317757009346,0.109482267175704
"Salt Lake","WJD065","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,535,0,
"Salt Lake","WJD065","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",242,2018,535,0.452336448598131,-0.0393456216421649
"Salt Lake","WJD065","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",5,2018,535,0.00934579439252336,0.00934579439252336
"Salt Lake","WJD066","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",311,2018,617,0.504051863857374,0.0483753475276699
"Salt Lake","WJD066","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,617,0,
"Salt Lake","WJD066","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",300,2018,617,0.486223662884927,-0.0254404117651507
"Salt Lake","WJD066","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",6,2018,617,0.00972447325769854,0.00972447325769854
"Salt Lake","WJD067","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",5,2018,8,0.625,0.025
"Salt Lake","WJD067","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,8,0,
"Salt Lake","WJD067","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",3,2018,8,0.375,-0.025
"Salt Lake","WJD067","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",0,2018,8,0,0
"Salt Lake","WJD068","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",231,2018,598,0.38628762541806,0.0107220145583317
"Salt Lake","WJD068","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,598,0,
"Salt Lake","WJD068","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",365,2018,598,0.610367892976589,0.0275624631123352
"Salt Lake","WJD068","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",2,2018,598,0.00334448160535117,0.00334448160535117
"Salt Lake","WJD069","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",463,2018,909,0.509350935093509,0.134589940829647
"Salt Lake","WJD069","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",1,2018,909,0.0011001100110011,
"Salt Lake","WJD069","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",443,2018,909,0.487348734873487,-0.0671445729659008
"Salt Lake","WJD069","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",2,2018,909,0.0022002200220022,0.0011001100110011
"Salt Lake","WJD070","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",127,2018,285,0.445614035087719,0.120032639738882
"Salt Lake","WJD070","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",1,2018,285,0.00350877192982456,
"Salt Lake","WJD070","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",156,2018,285,0.547368421052632,-0.0772162965553418
"Salt Lake","WJD070","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",1,2018,285,0.00350877192982456,0
"Salt Lake","WJD071","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",170,2018,350,0.485714285714286,0.0955408753096614
"Salt Lake","WJD071","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,350,0,
"Salt Lake","WJD071","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",179,2018,350,0.511428571428571,-0.0752766308835673
"Salt Lake","WJD071","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",1,2018,350,0.00285714285714286,0.00285714285714286
"Salt Lake","WJD074","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",177,2018,318,0.556603773584906,0.0967966996299217
"Salt Lake","WJD074","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",1,2018,318,0.00314465408805031,
"Salt Lake","WJD074","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",140,2018,318,0.440251572327044,-0.0581407106311553
"Salt Lake","WJD074","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",0,2018,318,0,-0.00314465408805031
"Salt Lake","WJD075","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",141,2018,296,0.476351351351351,0.0915117012055788
"Salt Lake","WJD075","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,296,0,
"Salt Lake","WJD075","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",154,2018,296,0.52027027027027,0.0916988416988417
"Salt Lake","WJD075","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",1,2018,296,0.00337837837837838,0.00337837837837838
"Salt Lake","WJD080","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",341,2018,698,0.488538681948424,0.104357890987972
"Salt Lake","WJD080","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,698,0,
"Salt Lake","WJD080","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",354,2018,698,0.507163323782235,-0.0389760359164468
"Salt Lake","WJD080","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",3,2018,698,0.00429799426934097,0.00429799426934097
"Salt Lake","WVC005","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",107,2018,171,0.625730994152047,0.171185539606592
"Salt Lake","WVC005","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,171,0,
"Salt Lake","WVC005","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",64,2018,171,0.374269005847953,-0.0802764486975013
"Salt Lake","WVC005","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",0,2018,171,0,0
"Salt Lake","WVC028","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",332,2018,509,0.652259332023576,0.0300371098013534
"Salt Lake","WVC028","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,509,0,
"Salt Lake","WVC028","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",174,2018,509,0.341846758349705,0.0288837953867424
"Salt Lake","WVC028","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",3,2018,509,0.00589390962671906,0.00589390962671906
"Salt Lake","WVC029","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",170,2018,266,0.639097744360902,0.0783834586466166
"Salt Lake","WVC029","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,266,0,
"Salt Lake","WVC029","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",96,2018,266,0.360902255639098,-0.00695488721804516
"Salt Lake","WVC029","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",0,2018,266,0,0
"Salt Lake","WVC030","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",226,2018,329,0.68693009118541,0.115501519756839
"Salt Lake","WVC030","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,329,0,
"Salt Lake","WVC030","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",101,2018,329,0.306990881458967,-0.0691024130016748
"Salt Lake","WVC030","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",2,2018,329,0.0060790273556231,0.0060790273556231
"Salt Lake","WVC031","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",108,2018,140,0.771428571428571,0.114802065404475
"Salt Lake","WVC031","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,140,0,
"Salt Lake","WVC031","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",32,2018,140,0.228571428571429,-0.0485370051635112
"Salt Lake","WVC031","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",0,2018,140,0,0
"Salt Lake","WVC032","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",290,2018,405,0.716049382716049,0.0984023238925199
"Salt Lake","WVC032","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,405,0,
"Salt Lake","WVC032","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",115,2018,405,0.283950617283951,-0.044926388063643
"Salt Lake","WVC032","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",0,2018,405,0,0
"Salt Lake","WVC033","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",240,2018,491,0.488798370672098,0.0521254028082036
"Salt Lake","WVC033","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,491,0,
"Salt Lake","WVC033","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",250,2018,491,0.509164969450102,-0.00312236514347097
"Salt Lake","WVC033","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",1,2018,491,0.00203665987780041,0.00203665987780041
"Salt Lake","WVC034","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",317,2018,496,0.639112903225806,0.113186977299881
"Salt Lake","WVC034","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,496,0,
"Salt Lake","WVC034","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",173,2018,496,0.348790322580645,-0.0715800477897252
"Salt Lake","WVC034","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",6,2018,496,0.0120967741935484,0.0120967741935484
"Salt Lake","WVC035","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",250,2018,375,0.666666666666667,0.0748299319727891
"Salt Lake","WVC035","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,375,0,
"Salt Lake","WVC035","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",124,2018,375,0.330666666666667,-0.0264761904761905
"Salt Lake","WVC035","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",1,2018,375,0.00266666666666667,0.00266666666666667
"Salt Lake","WVC037","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",362,2018,551,0.656987295825771,0.102351534236367
"Salt Lake","WVC037","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,551,0,
"Salt Lake","WVC037","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",181,2018,551,0.328493647912886,-0.0307778752659223
"Salt Lake","WVC037","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",8,2018,551,0.014519056261343,0.014519056261343
"Salt Lake","WVC038","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",152,2018,231,0.658008658008658,0.127396413110699
"Salt Lake","WVC038","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,231,0,
"Salt Lake","WVC038","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",78,2018,231,0.337662337662338,-0.0460111317254174
"Salt Lake","WVC038","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",1,2018,231,0.00432900432900433,0.00432900432900433
"Salt Lake","WVC039","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",432,2018,741,0.582995951417004,0.0982681957729137
"Salt Lake","WVC039","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",3,2018,741,0.00404858299595142,
"Salt Lake","WVC039","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",303,2018,741,0.408906882591093,-0.0452763843411778
"Salt Lake","WVC039","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",3,2018,741,0.00404858299595142,0
"Salt Lake","WVC040","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",60,2018,111,0.540540540540541,0.0689958250933861
"Salt Lake","WVC040","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,111,0,
"Salt Lake","WVC040","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",51,2018,111,0.459459459459459,-0.020215337288508
"Salt Lake","WVC040","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",0,2018,111,0,0
"Salt Lake","WVC041","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",138,2018,200,0.69,0.131747572815534
"Salt Lake","WVC041","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,200,0,
"Salt Lake","WVC041","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",62,2018,200,0.31,-0.0832038834951456
"Salt Lake","WVC041","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",0,2018,200,0,0
"Salt Lake","WVC042","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",303,2018,435,0.696551724137931,0.0599721516913752
"Salt Lake","WVC042","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,435,0,
"Salt Lake","WVC042","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",129,2018,435,0.296551724137931,-0.00273568678843478
"Salt Lake","WVC042","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",3,2018,435,0.00689655172413793,0.00689655172413793
"Salt Lake","WVC043","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",133,2018,185,0.718918918918919,0.164778791530384
"Salt Lake","WVC043","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,185,0,
"Salt Lake","WVC043","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",52,2018,185,0.281081081081081,-0.0564985367533138
"Salt Lake","WVC043","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",0,2018,185,0,0
"Salt Lake","WVC044","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",321,2018,425,0.755294117647059,0.153046926635823
"Salt Lake","WVC044","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,425,0,
"Salt Lake","WVC044","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",101,2018,425,0.237647058823529,-0.103925974884336
"Salt Lake","WVC044","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",3,2018,425,0.00705882352941176,0.00705882352941176
"Salt Lake","WVC045","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",389,2018,576,0.675347222222222,0.0881472222222222
"Salt Lake","WVC045","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,576,0,
"Salt Lake","WVC045","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",183,2018,576,0.317708333333333,-0.0166916666666667
"Salt Lake","WVC045","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",4,2018,576,0.00694444444444444,0.00694444444444444
"Salt Lake","WVC046","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",435,2018,670,0.649253731343284,0.0904302019315188
"Salt Lake","WVC046","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,670,0,
"Salt Lake","WVC046","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",233,2018,670,0.347761194029851,-0.0386024423337856
"Salt Lake","WVC046","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",2,2018,670,0.00298507462686567,0.00298507462686567
"Salt Lake","WVC047","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",215,2018,316,0.680379746835443,0.050632911392405
"Salt Lake","WVC047","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,316,0,
"Salt Lake","WVC047","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",98,2018,316,0.310126582278481,-0.0126582278481013
"Salt Lake","WVC047","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",3,2018,316,0.00949367088607595,0.00949367088607595
"Salt Lake","WVC049","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",297,2018,479,0.620041753653445,0.110647181628392
"Salt Lake","WVC049","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",1,2018,479,0.00208768267223382,
"Salt Lake","WVC049","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",179,2018,479,0.373695198329854,-0.0396659707724426
"Salt Lake","WVC049","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",2,2018,479,0.00417536534446764,0.00208768267223382
"Salt Lake","WVC056","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",110,2018,199,0.552763819095477,0.1008407421724
"Salt Lake","WVC056","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,199,0,
"Salt Lake","WVC056","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",88,2018,199,0.442211055276382,-0.0529812524159258
"Salt Lake","WVC056","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",1,2018,199,0.0050251256281407,0.0050251256281407
"Salt Lake","WVC057","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",334,2018,537,0.621973929236499,0.109429126369116
"Salt Lake","WVC057","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,537,0,
"Salt Lake","WVC057","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",199,2018,537,0.370577281191806,-0.0702829338619571
"Salt Lake","WVC057","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",4,2018,537,0.0074487895716946,0.0074487895716946
"Salt Lake","WVC058","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",314,2018,537,0.584729981378026,0.045018790042286
"Salt Lake","WVC058","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,537,0,
"Salt Lake","WVC058","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",220,2018,537,0.409683426443203,0.0161816213890514
"Salt Lake","WVC058","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",3,2018,537,0.00558659217877095,0.00558659217877095
"Salt Lake","WVC059","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",299,2018,549,0.544626593806922,0.0860728019197965
"Salt Lake","WVC059","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,549,0,
"Salt Lake","WVC059","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",246,2018,549,0.448087431693989,-0.0333940497874924
"Salt Lake","WVC059","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",4,2018,549,0.00728597449908925,0.00728597449908925
"Salt Lake","WVC060","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",315,2018,501,0.62874251497006,0.0635251236657121
"Salt Lake","WVC060","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,501,0,
"Salt Lake","WVC060","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",185,2018,501,0.369261477045908,-0.00124891992951714
"Salt Lake","WVC060","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",1,2018,501,0.00199600798403194,0.00199600798403194
"Salt Lake","WVC061","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",280,2018,524,0.534351145038168,0.0820146964400371
"Salt Lake","WVC061","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,524,0,
"Salt Lake","WVC061","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",242,2018,524,0.461832061068702,-0.0409716772490548
"Salt Lake","WVC061","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",2,2018,524,0.00381679389312977,0.00381679389312977
"Salt Lake","WVC062","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",261,2018,429,0.608391608391608,0.104895104895105
"Salt Lake","WVC062","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,429,0,
"Salt Lake","WVC062","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",162,2018,429,0.377622377622378,-0.0699300699300699
"Salt Lake","WVC062","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",6,2018,429,0.013986013986014,0.013986013986014
"Salt Lake","WVC063","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",391,2018,662,0.590634441087613,0.0520630125161847
"Salt Lake","WVC063","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",1,2018,662,0.00151057401812689,
"Salt Lake","WVC063","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",264,2018,662,0.398791540785498,0.00307725507121276
"Salt Lake","WVC063","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",6,2018,662,0.00906344410876133,0.00755287009063444
"Salt Lake","WVC065","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",212,2018,319,0.664576802507837,0.159989646544534
"Salt Lake","WVC065","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,319,0,
"Salt Lake","WVC065","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",106,2018,319,0.332288401253919,-0.077497531467794
"Salt Lake","WVC065","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",1,2018,319,0.00313479623824451,0.00313479623824451
"Salt Lake","WVC066","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",267,2018,389,0.686375321336761,0.130819765781205
"Salt Lake","WVC066","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,389,0,
"Salt Lake","WVC066","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",121,2018,389,0.311053984575835,-0.0440184791922805
"Salt Lake","WVC066","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",1,2018,389,0.0025706940874036,0.0025706940874036
"Salt Lake","WVC067","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",235,2018,410,0.573170731707317,0.0900246642915867
"Salt Lake","WVC067","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,410,0,
"Salt Lake","WVC067","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",174,2018,410,0.424390243902439,-0.0565086325020553
"Salt Lake","WVC067","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",1,2018,410,0.0024390243902439,0.0024390243902439
"Salt Lake","WVC068","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",227,2018,432,0.525462962962963,0.0939561136478944
"Salt Lake","WVC068","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,432,0,
"Salt Lake","WVC068","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",205,2018,432,0.474537037037037,-0.0574264332825977
"Salt Lake","WVC068","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",0,2018,432,0,0
"Salt Lake","WVC070","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",247,2018,438,0.563926940639269,0.062847027032358
"Salt Lake","WVC070","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",1,2018,438,0.00228310502283105,
"Salt Lake","WVC070","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",187,2018,438,0.426940639269406,-0.0179837667781098
"Salt Lake","WVC070","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",3,2018,438,0.00684931506849315,0.0045662100456621
"Salt Lake","WVC071","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",396,2018,647,0.612055641421947,0.0637150930813991
"Salt Lake","WVC071","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,647,0,
"Salt Lake","WVC071","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",245,2018,647,0.378670788253478,-0.0167116071289178
"Salt Lake","WVC071","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",6,2018,647,0.00927357032457496,0.00927357032457496
"Salt Lake","WVC072","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",448,2018,687,0.652110625909753,0.096555070354197
"Salt Lake","WVC072","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",2,2018,687,0.00291120815138282,
"Salt Lake","WVC072","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",233,2018,687,0.339155749636099,-0.0709951419962742
"Salt Lake","WVC072","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",4,2018,687,0.00582241630276565,0.00291120815138282
"Salt Lake","WVC073","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",13,2018,20,0.65,0.134848484848485
"Salt Lake","WVC073","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,20,0,
"Salt Lake","WVC073","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",7,2018,20,0.35,-0.104545454545455
